sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
APPL-00009288,2024-02-14,2024,Q1,February,Spain,Europe,Zaragoza,iPhone 13 Mini,iPhone,512 GB,Black Titanium,624.61,0,2,624.61,1249.22,EUR,0.92,1149.28,Online (Apple.com),Net Banking,Business,55+,Android,,Kept
APPL-00009289,2024-02-24,2024,Q1,February,Spain,Europe,Zaragoza,Apple Watch Ultra 2,Apple Watch,N/A,Midnight,830.37,2,1,813.76,813.76,EUR,0.92,748.66,Authorized Reseller,Cash,Government,45–54,N/A,3.9,Kept
APPL-00009290,2024-03-24,2024,Q1,March,Spain,Europe,Zaragoza,Mac Pro (M2 Ultra),Mac,1 TB SSD,Gold,6690.09,7,1,6221.78,6221.78,EUR,0.92,5724.04,Third-Party Retailer,Cash,Government,18–24,N/A,4.8,Kept
APPL-00009291,2024-03-30,2024,Q1,March,Spain,Europe,Zaragoza,Magic Mouse,Accessories,N/A,Space Gray,77.18,15,2,65.6,131.2,EUR,0.92,120.7,Third-Party Retailer,Apple Pay,Business,45–54,N/A,,Kept
APPL-00009292,2024-04-23,2024,Q2,April,Spain,Europe,Zaragoza,iPhone 15 Pro,iPhone,256 GB,Black Titanium,991.63,7,1,922.22,922.22,EUR,0.92,848.44,Apple Store,Apple Pay,Education,45–54,iOS 17,3.4,Kept
APPL-00009293,2024-05-13,2024,Q2,May,Spain,Europe,Zaragoza,Apple Watch Series 9,Apple Watch,N/A,Black Titanium,401.95,0,3,401.95,1205.85,EUR,0.92,1109.38,Online (Apple.com),Credit Card,Individual,45–54,N/A,3.5,Kept
APPL-00009294,2024-05-30,2024,Q2,May,Spain,Europe,Zaragoza,Apple Pencil (2nd Gen),Accessories,N/A,Black,138.19,0,2,138.19,276.38,EUR,0.92,254.27,Online (Apple.com),Cash,Business,45–54,N/A,3.3,Kept
APPL-00009295,2024-07-24,2024,Q3,July,Spain,Europe,Zaragoza,Apple Pencil (2nd Gen),Accessories,N/A,Space Gray,119.02,0,1,119.02,119.02,EUR,0.92,109.5,Third-Party Retailer,Credit Card,Individual,35–44,N/A,4.8,Kept
APPL-00009296,2024-08-25,2024,Q3,August,Spain,Europe,Zaragoza,Magic Mouse,Accessories,N/A,Space Gray,77.79,10,2,70.01,140.02,EUR,0.92,128.82,Carrier Store,Debit Card,Individual,18–24,N/A,3.3,Kept
APPL-00009297,2024-10-05,2024,Q4,October,Spain,Europe,Zaragoza,iPad Pro 11-inch (M2),iPad,64 GB,Space Gray,834.7,7,1,776.27,776.27,EUR,0.92,714.17,Authorized Reseller,Credit Card,Government,45–54,N/A,,Kept
APPL-00009298,2024-10-17,2024,Q4,October,Spain,Europe,Zaragoza,Apple Watch SE (2nd Gen),Apple Watch,N/A,Starlight,248.07,2,1,243.11,243.11,EUR,0.92,223.66,Authorized Reseller,Apple Pay,Business,25–34,N/A,,Kept
APPL-00009299,2022-03-18,2022,Q1,March,Sweden,Europe,Gothenburg,HomePod (2nd Gen),Accessories,N/A,Space Gray,302.96,5,4,287.81,1151.24,SEK,10.55,12145.58,Third-Party Retailer,Credit Card,Business,25–34,N/A,3.6,Kept
APPL-00009300,2022-03-19,2022,Q1,March,Sweden,Europe,Gothenburg,iPhone 13 Pro Max,iPhone,256 GB,Black,1161.97,3,2,1127.11,2254.22,SEK,10.55,23782.02,Authorized Reseller,Net Banking,Business,45–54,Android,3.7,Kept
APPL-00009301,2022-03-24,2022,Q1,March,Sweden,Europe,Gothenburg,Apple Watch SE (2nd Gen),Apple Watch,N/A,Yellow,244.35,0,3,244.35,733.05,SEK,10.55,7733.68,Authorized Reseller,EMI / Installment,Individual,18–24,N/A,4.6,Kept
APPL-00009302,2022-04-14,2022,Q2,April,Sweden,Europe,Gothenburg,AirPods Max,AirPods,N/A,White,586.48,5,3,557.16,1671.48,SEK,10.55,17634.11,Third-Party Retailer,Net Banking,Individual,55+,N/A,,Kept
APPL-00009303,2022-07-20,2022,Q3,July,Sweden,Europe,Gothenburg,Apple Watch Ultra 2,Apple Watch,N/A,Black Titanium,819.63,3,1,795.04,795.04,SEK,10.55,8387.67,Authorized Reseller,Credit Card,Government,35–44,N/A,4.6,Kept
APPL-00009304,2022-10-28,2022,Q4,October,Sweden,Europe,Gothenburg,iPad (10th Generation),iPad,1 TB,Blue,455.64,0,1,455.64,455.64,SEK,10.55,4807.0,Authorized Reseller,Apple Pay,Business,35–44,N/A,4.4,Kept
APPL-00009305,2022-12-23,2022,Q4,December,Sweden,Europe,Gothenburg,Apple Pencil (1st Gen),Accessories,N/A,Space Gray,99.23,15,2,84.35,168.7,SEK,10.55,1779.79,Carrier Store,Gift Card,Government,18–24,N/A,3.5,Kept
APPL-00009306,2023-01-10,2023,Q1,January,Sweden,Europe,Gothenburg,HomePod mini,Accessories,N/A,Space Gray,95.97,0,2,95.97,191.94,SEK,10.55,2024.97,Corporate / B2B,Gift Card,Business,45–54,N/A,4.7,Kept
APPL-00009307,2023-01-12,2023,Q1,January,Sweden,Europe,Gothenburg,iPhone 13 Pro,iPhone,512 GB,Product Red,887.82,0,2,887.82,1775.64,SEK,10.55,18733.0,Online (Apple.com),Debit Card,Education,25–34,Android,4.8,Kept
APPL-00009308,2023-01-21,2023,Q1,January,Sweden,Europe,Gothenburg,iPad Pro 11-inch (M2),iPad,64 GB,Purple,751.37,15,2,638.66,1277.32,SEK,10.55,13475.73,Corporate / B2B,Debit Card,Government,45–54,N/A,4.5,Kept
APPL-00009309,2023-02-01,2023,Q1,February,Sweden,Europe,Gothenburg,iPhone 15 Pro Max,iPhone,256 GB,Yellow,1276.57,0,2,1276.57,2553.14,SEK,10.55,26935.63,Carrier Store,EMI / Installment,Government,25–34,iOS 16,,Kept
APPL-00009310,2023-04-06,2023,Q2,April,Sweden,Europe,Gothenburg,Magic Keyboard,Accessories,N/A,Black,100.76,0,1,100.76,100.76,SEK,10.55,1063.02,Authorized Reseller,Debit Card,Individual,25–34,N/A,,Kept
APPL-00009311,2023-04-20,2023,Q2,April,Sweden,Europe,Gothenburg,iPad (10th Generation),iPad,1 TB,Purple,460.96,0,1,460.96,460.96,SEK,10.55,4863.13,Online (Apple.com),Credit Card,Individual,55+,N/A,3.4,Kept
APPL-00009312,2023-04-21,2023,Q2,April,Sweden,Europe,Gothenburg,MacBook Pro 14-inch (M3),Mac,512 GB SSD,Midnight,1891.78,15,3,1608.01,4824.03,SEK,10.55,50893.52,Corporate / B2B,Cash,Education,35–44,N/A,3.9,Kept
APPL-00009313,2023-09-05,2023,Q3,September,Sweden,Europe,Gothenburg,iPhone 15 Pro Max,iPhone,1 TB,Natural Titanium,1241.89,0,1,1241.89,1241.89,SEK,10.55,13101.94,Third-Party Retailer,Credit Card,Business,35–44,Android,,Kept
APPL-00009314,2023-09-07,2023,Q3,September,Sweden,Europe,Gothenburg,AirPods Max,AirPods,N/A,Starlight,564.78,2,7,553.48,3874.36,SEK,10.55,40874.5,Online (Apple.com),Apple Pay,Government,25–34,N/A,4.1,Kept
APPL-00009315,2023-11-06,2023,Q4,November,Sweden,Europe,Gothenburg,iPhone 14,iPhone,64 GB,Natural Titanium,746.62,0,4,746.62,2986.48,SEK,10.55,31507.36,Corporate / B2B,Credit Card,Government,25–34,Other,,Kept
APPL-00009316,2023-11-17,2023,Q4,November,Sweden,Europe,Gothenburg,iPhone 13 Pro,iPhone,512 GB,Midnight,906.54,0,1,906.54,906.54,SEK,10.55,9564.0,Apple Store,Debit Card,Individual,45–54,iOS 17,,Returned
APPL-00009317,2023-12-09,2023,Q4,December,Sweden,Europe,Gothenburg,iMac 24-inch (M3),Mac,1 TB SSD,Midnight,1235.66,0,1,1235.66,1235.66,SEK,10.55,13036.21,Online (Apple.com),Net Banking,Government,18–24,N/A,3.6,Kept
APPL-00009318,2024-01-25,2024,Q1,January,Sweden,Europe,Gothenburg,iPhone 15 Plus,iPhone,128 GB,White Titanium,930.67,2,1,912.06,912.06,SEK,10.55,9622.23,Online (Apple.com),Debit Card,Business,25–34,Android,3.2,Returned
APPL-00009319,2024-02-19,2024,Q1,February,Sweden,Europe,Gothenburg,iPhone 14 Pro Max,iPhone,256 GB,Black,955.88,0,3,955.88,2867.64,SEK,10.55,30253.6,Corporate / B2B,Credit Card,Education,35–44,iOS 16,,Kept
APPL-00009320,2024-03-26,2024,Q1,March,Sweden,Europe,Gothenburg,iPhone 13 Pro Max,iPhone,1 TB,Natural Titanium,1067.57,0,1,1067.57,1067.57,SEK,10.55,11262.86,Authorized Reseller,Gift Card,Individual,45–54,Other,4.5,Kept
APPL-00009321,2024-04-10,2024,Q2,April,Sweden,Europe,Gothenburg,iPad Pro 11-inch (M2),iPad,64 GB,Starlight,778.51,0,1,778.51,778.51,SEK,10.55,8213.28,Authorized Reseller,Gift Card,Individual,35–44,N/A,3.7,Kept
APPL-00009322,2024-04-30,2024,Q2,April,Sweden,Europe,Gothenburg,MacBook Pro 14-inch (M3),Mac,1 TB SSD,Midnight,1959.32,0,1,1959.32,1959.32,SEK,10.55,20670.83,Carrier Store,Debit Card,Individual,35–44,N/A,4.3,Kept
APPL-00009323,2024-06-01,2024,Q2,June,Sweden,Europe,Gothenburg,iPad Mini (6th Gen),iPad,256 GB,Space Gray,473.84,5,1,450.15,450.15,SEK,10.55,4749.08,Apple Store,Cash,Individual,55+,N/A,3.3,Kept
APPL-00009324,2024-10-14,2024,Q4,October,Sweden,Europe,Gothenburg,iPhone 15 Pro,iPhone,1 TB,Silver,1038.81,5,4,986.87,3947.48,SEK,10.55,41645.91,Corporate / B2B,Cash,Government,18–24,iOS 15,4.2,Kept
APPL-00009325,2024-12-26,2024,Q4,December,Sweden,Europe,Gothenburg,iPhone SE (3rd Gen),iPhone,1 TB,Black,397.61,0,2,397.61,795.22,SEK,10.55,8389.57,Carrier Store,Credit Card,Education,35–44,iOS 17,,Kept
APPL-00009326,2022-01-04,2022,Q1,January,Sweden,Europe,Helsingborg,AirPods (2nd Gen),AirPods,N/A,Sky,129.65,0,1,129.65,129.65,SEK,10.55,1367.81,Carrier Store,Apple Pay,Government,25–34,N/A,3.4,Kept
APPL-00009327,2022-01-18,2022,Q1,January,Sweden,Europe,Helsingborg,AirPods Pro (2nd Gen),AirPods,N/A,Starlight,237.72,0,2,237.72,475.44,SEK,10.55,5015.89,Third-Party Retailer,Cash,Individual,55+,N/A,4.7,Returned
APPL-00009328,2022-01-18,2022,Q1,January,Sweden,Europe,Helsingborg,MagSafe Charger,Accessories,N/A,Silver,37.73,5,4,35.84,143.36,SEK,10.55,1512.45,Apple Store,Apple Pay,Business,55+,N/A,3.1,Kept
APPL-00009329,2022-07-06,2022,Q3,July,Sweden,Europe,Helsingborg,AirPods Max,AirPods,N/A,White,565.41,15,3,480.6,1441.8,SEK,10.55,15210.99,Carrier Store,Credit Card,Government,55+,N/A,3.2,Kept
APPL-00009330,2022-07-20,2022,Q3,July,Sweden,Europe,Helsingborg,iPhone 14,iPhone,128 GB,Midnight,797.8,5,4,757.91,3031.64,SEK,10.55,31983.8,Authorized Reseller,Apple Pay,Individual,45–54,Android,4.3,Kept
APPL-00009331,2022-07-28,2022,Q3,July,Sweden,Europe,Helsingborg,MacBook Pro 14-inch (M3),Mac,256 GB SSD,Starlight,2066.98,10,1,1860.28,1860.28,SEK,10.55,19625.95,Authorized Reseller,Cash,Government,25–34,N/A,4.3,Returned
APPL-00009332,2022-09-12,2022,Q3,September,Sweden,Europe,Helsingborg,iPhone SE (3rd Gen),iPhone,1 TB,Product Red,453.38,3,1,439.78,439.78,SEK,10.55,4639.68,Third-Party Retailer,Credit Card,Government,35–44,iOS 16,3.3,Kept
APPL-00009333,2022-09-13,2022,Q3,September,Sweden,Europe,Helsingborg,iPhone 13 Pro Max,iPhone,512 GB,Yellow,1098.99,3,1,1066.02,1066.02,SEK,10.55,11246.51,Authorized Reseller,Credit Card,Government,25–34,iOS 16,,Kept
APPL-00009334,2022-09-17,2022,Q3,September,Sweden,Europe,Helsingborg,iPhone 13 Pro Max,iPhone,64 GB,Black Titanium,1089.19,10,3,980.27,2940.81,SEK,10.55,31025.55,Corporate / B2B,Net Banking,Business,55+,Other,3.8,Kept
APPL-00009335,2022-09-26,2022,Q3,September,Sweden,Europe,Helsingborg,MacBook Air 13-inch (M2),Mac,1 TB SSD,Midnight,1166.38,3,5,1131.39,5656.95,SEK,10.55,59680.82,Online (Apple.com),Net Banking,Business,35–44,N/A,3.2,Kept
APPL-00009336,2022-10-16,2022,Q4,October,Sweden,Europe,Helsingborg,Apple Watch Series 8,Apple Watch,N/A,Starlight,292.66,0,1,292.66,292.66,SEK,10.55,3087.56,Carrier Store,Apple Pay,Government,55+,N/A,,Kept
APPL-00009337,2023-01-06,2023,Q1,January,Sweden,Europe,Helsingborg,iPhone SE (3rd Gen),iPhone,64 GB,Natural Titanium,395.44,2,3,387.53,1162.59,SEK,10.55,12265.32,Corporate / B2B,EMI / Installment,Education,25–34,iOS 15,4.7,Kept
APPL-00009338,2023-03-02,2023,Q1,March,Sweden,Europe,Helsingborg,iPhone 15,iPhone,512 GB,Blue Titanium,776.6,0,1,776.6,776.6,SEK,10.55,8193.13,Online (Apple.com),Debit Card,Government,18–24,iOS 15,3.1,Kept
APPL-00009339,2023-03-26,2023,Q1,March,Sweden,Europe,Helsingborg,Magic Keyboard,Accessories,N/A,Space Gray,94.59,0,1,94.59,94.59,SEK,10.55,997.92,Carrier Store,Net Banking,Individual,25–34,N/A,4.1,Kept
APPL-00009340,2023-04-01,2023,Q2,April,Sweden,Europe,Helsingborg,iPhone 13 Mini,iPhone,128 GB,Blue Titanium,597.97,3,2,580.03,1160.06,SEK,10.55,12238.63,Online (Apple.com),Gift Card,Education,55+,iOS 16,,Kept
APPL-00009341,2023-05-03,2023,Q2,May,Sweden,Europe,Helsingborg,iPhone 15 Pro Max,iPhone,512 GB,Black,1144.69,15,1,972.99,972.99,SEK,10.55,10265.04,Apple Store,Net Banking,Individual,25–34,New User,,Kept
APPL-00009342,2023-05-25,2023,Q2,May,Sweden,Europe,Helsingborg,MagSafe Charger,Accessories,N/A,Space Gray,38.58,10,1,34.72,34.72,SEK,10.55,366.3,Third-Party Retailer,Gift Card,Education,25–34,N/A,3.7,Kept
APPL-00009343,2023-06-04,2023,Q2,June,Sweden,Europe,Helsingborg,Apple Watch SE (2nd Gen),Apple Watch,N/A,Yellow,262.31,2,1,257.06,257.06,SEK,10.55,2711.98,Carrier Store,Cash,Business,35–44,N/A,,Kept
APPL-00009344,2023-06-17,2023,Q2,June,Sweden,Europe,Helsingborg,Mac mini (M2),Mac,512 GB SSD,Gold,619.82,3,4,601.23,2404.92,SEK,10.55,25371.91,Corporate / B2B,Debit Card,Education,35–44,N/A,4.7,Kept
APPL-00009345,2023-08-10,2023,Q3,August,Sweden,Europe,Helsingborg,iPhone 15 Plus,iPhone,256 GB,Blue Titanium,938.66,0,2,938.66,1877.32,SEK,10.55,19805.73,Corporate / B2B,Debit Card,Education,25–34,Other,,Kept
APPL-00009346,2023-10-13,2023,Q4,October,Sweden,Europe,Helsingborg,MacBook Air 13-inch (M2),Mac,1 TB SSD,Midnight,1033.61,0,3,1033.61,3100.83,SEK,10.55,32713.76,Third-Party Retailer,EMI / Installment,Education,55+,N/A,,Kept
APPL-00009347,2023-12-04,2023,Q4,December,Sweden,Europe,Helsingborg,iPhone 15 Plus,iPhone,512 GB,Black,966.09,10,1,869.48,869.48,SEK,10.55,9173.01,Carrier Store,Gift Card,Government,35–44,Other,,Kept
APPL-00009348,2023-12-05,2023,Q4,December,Sweden,Europe,Helsingborg,iPhone 15 Pro,iPhone,64 GB,Product Red,940.72,7,4,874.87,3499.48,SEK,10.55,36919.51,Online (Apple.com),Debit Card,Individual,55+,Other,4.7,Kept
APPL-00009349,2024-01-17,2024,Q1,January,Sweden,Europe,Helsingborg,Magic Trackpad,Accessories,N/A,White,133.93,7,2,124.55,249.1,SEK,10.55,2628.01,Corporate / B2B,Net Banking,Individual,45–54,N/A,3.1,Kept
APPL-00009350,2024-03-19,2024,Q1,March,Sweden,Europe,Helsingborg,MagSafe Charger,Accessories,N/A,White,40.77,7,7,37.92,265.44,SEK,10.55,2800.39,Online (Apple.com),EMI / Installment,Government,18–24,N/A,3.8,Kept
APPL-00009351,2024-04-28,2024,Q2,April,Sweden,Europe,Helsingborg,AirPods (2nd Gen),AirPods,N/A,White,124.32,7,1,115.62,115.62,SEK,10.55,1219.79,Authorized Reseller,Cash,Government,55+,N/A,3.1,Kept
APPL-00009352,2024-05-11,2024,Q2,May,Sweden,Europe,Helsingborg,iPhone SE (3rd Gen),iPhone,128 GB,Blue Titanium,453.02,0,2,453.02,906.04,SEK,10.55,9558.72,Third-Party Retailer,Credit Card,Education,35–44,Android,3.4,Kept
APPL-00009353,2024-09-30,2024,Q3,September,Sweden,Europe,Helsingborg,iPhone 14,iPhone,128 GB,Product Red,775.34,10,2,697.81,1395.62,SEK,10.55,14723.79,Online (Apple.com),Cash,Individual,25–34,iOS 15,4.0,Kept
APPL-00009354,2024-10-01,2024,Q4,October,Sweden,Europe,Helsingborg,AirPods (3rd Gen),AirPods,N/A,White,160.18,15,3,136.15,408.45,SEK,10.55,4309.15,Authorized Reseller,Credit Card,Business,25–34,N/A,3.3,Kept
APPL-00009355,2024-12-07,2024,Q4,December,Sweden,Europe,Helsingborg,iPhone 14 Pro,iPhone,256 GB,Black Titanium,860.16,5,1,817.15,817.15,SEK,10.55,8620.93,Third-Party Retailer,EMI / Installment,Education,25–34,iOS 16,,Kept
APPL-00009356,2024-12-15,2024,Q4,December,Sweden,Europe,Helsingborg,HomePod mini,Accessories,N/A,Black,91.88,0,1,91.88,91.88,SEK,10.55,969.33,Apple Store,EMI / Installment,Education,55+,N/A,4.1,Kept
APPL-00009357,2022-01-02,2022,Q1,January,Sweden,Europe,Jönköping,MagSafe Charger,Accessories,N/A,White,38.77,10,2,34.89,69.78,SEK,10.55,736.18,Online (Apple.com),Apple Pay,Education,55+,N/A,3.9,Kept
APPL-00009358,2022-03-28,2022,Q1,March,Sweden,Europe,Jönköping,Apple Watch Series 9,Apple Watch,N/A,Black Titanium,411.71,10,3,370.54,1111.62,SEK,10.55,11727.59,Carrier Store,Gift Card,Individual,18–24,N/A,,Returned
APPL-00009359,2022-04-05,2022,Q2,April,Sweden,Europe,Jönköping,iPad Air (M1),iPad,1 TB,Silver,566.76,10,1,510.08,510.08,SEK,10.55,5381.34,Third-Party Retailer,Debit Card,Individual,25–34,N/A,4.3,Kept
APPL-00009360,2022-04-06,2022,Q2,April,Sweden,Europe,Jönköping,iPhone SE (3rd Gen),iPhone,256 GB,Silver,421.82,10,1,379.64,379.64,SEK,10.55,4005.2,Apple Store,Net Banking,Government,45–54,New User,3.3,Returned
APPL-00009361,2022-06-03,2022,Q2,June,Sweden,Europe,Jönköping,HomePod mini,Accessories,N/A,Black,105.63,5,1,100.35,100.35,SEK,10.55,1058.69,Corporate / B2B,Gift Card,Government,35–44,N/A,3.9,Kept
APPL-00009362,2022-06-22,2022,Q2,June,Sweden,Europe,Jönköping,iPad Pro 12.9-inch (M2),iPad,512 GB,Starlight,1104.81,10,1,994.33,994.33,SEK,10.55,10490.18,Corporate / B2B,Gift Card,Business,18–24,N/A,,Kept
APPL-00009363,2022-07-12,2022,Q3,July,Sweden,Europe,Jönköping,Apple TV 4K (3rd Gen),Accessories,N/A,Space Gray,126.46,15,1,107.49,107.49,SEK,10.55,1134.02,Apple Store,Net Banking,Business,55+,N/A,,Kept
APPL-00009364,2022-07-25,2022,Q3,July,Sweden,Europe,Jönköping,AirPods (2nd Gen),AirPods,N/A,Sky,138.38,0,1,138.38,138.38,SEK,10.55,1459.91,Corporate / B2B,Apple Pay,Business,35–44,N/A,3.3,Kept
APPL-00009365,2022-11-02,2022,Q4,November,Sweden,Europe,Jönköping,iPhone 13 Pro Max,iPhone,256 GB,Deep Purple,1117.09,15,2,949.53,1899.06,SEK,10.55,20035.08,Apple Store,Net Banking,Business,25–34,Android,3.2,Kept
APPL-00009366,2022-11-03,2022,Q4,November,Sweden,Europe,Jönköping,iPad Air (M1),iPad,128 GB,Purple,568.16,7,1,528.39,528.39,SEK,10.55,5574.51,Carrier Store,EMI / Installment,Business,18–24,N/A,,Kept
APPL-00009367,2022-11-30,2022,Q4,November,Sweden,Europe,Jönköping,iPad Mini (6th Gen),iPad,2 TB,Purple,498.58,0,2,498.58,997.16,SEK,10.55,10520.04,Corporate / B2B,Apple Pay,Education,45–54,N/A,3.5,Kept
APPL-00009368,2023-02-11,2023,Q1,February,Sweden,Europe,Jönköping,MacBook Pro 14-inch (M3),Mac,512 GB SSD,Gold,2143.41,10,3,1929.07,5787.21,SEK,10.55,61055.07,Apple Store,Credit Card,Education,25–34,N/A,3.9,Kept
APPL-00009369,2023-04-05,2023,Q2,April,Sweden,Europe,Jönköping,Apple Watch Series 9,Apple Watch,N/A,Black Titanium,375.79,0,2,375.79,751.58,SEK,10.55,7929.17,Authorized Reseller,Debit Card,Business,45–54,N/A,4.3,Kept
APPL-00009370,2023-05-06,2023,Q2,May,Sweden,Europe,Jönköping,Apple Pencil (1st Gen),Accessories,N/A,Silver,95.12,0,1,95.12,95.12,SEK,10.55,1003.52,Apple Store,Credit Card,Education,25–34,N/A,3.5,Kept
APPL-00009371,2023-06-23,2023,Q2,June,Sweden,Europe,Jönköping,iPhone 14 Pro Max,iPhone,512 GB,Black,1076.34,0,2,1076.34,2152.68,SEK,10.55,22710.77,Authorized Reseller,Net Banking,Individual,18–24,Other,3.8,Kept
APPL-00009372,2023-09-15,2023,Q3,September,Sweden,Europe,Jönköping,AirPods Pro (2nd Gen),AirPods,N/A,Sky,231.52,15,6,196.79,1180.74,SEK,10.55,12456.81,Online (Apple.com),Apple Pay,Education,55+,N/A,4.8,Kept
APPL-00009373,2023-10-01,2023,Q4,October,Sweden,Europe,Jönköping,Mac Pro (M2 Ultra),Mac,256 GB SSD,Starlight,7102.33,5,1,6747.21,6747.21,SEK,10.55,71183.07,Apple Store,Gift Card,Individual,18–24,N/A,3.1,Kept
APPL-00009374,2023-11-11,2023,Q4,November,Sweden,Europe,Jönköping,iPad Pro 11-inch (M2),iPad,64 GB,Blue,801.19,10,4,721.07,2884.28,SEK,10.55,30429.15,Carrier Store,EMI / Installment,Education,35–44,N/A,,Kept
APPL-00009375,2023-11-24,2023,Q4,November,Sweden,Europe,Jönköping,USB-C Woven Charge Cable,Accessories,N/A,Space Gray,27.4,0,1,27.4,27.4,SEK,10.55,289.07,Online (Apple.com),Gift Card,Education,45–54,N/A,,Kept
APPL-00009376,2023-12-15,2023,Q4,December,Sweden,Europe,Jönköping,iPad Pro 12.9-inch (M2),iPad,2 TB,Starlight,1094.74,0,3,1094.74,3284.22,SEK,10.55,34648.52,Third-Party Retailer,Apple Pay,Individual,18–24,N/A,4.1,Kept
APPL-00009377,2024-02-29,2024,Q1,February,Sweden,Europe,Jönköping,MacBook Air 15-inch (M2),Mac,2 TB SSD,Starlight,1299.2,2,2,1273.22,2546.44,SEK,10.55,26864.94,Carrier Store,EMI / Installment,Individual,35–44,N/A,,Kept
APPL-00009378,2024-03-11,2024,Q1,March,Sweden,Europe,Jönköping,iPhone 14 Pro Max,iPhone,128 GB,Natural Titanium,1022.5,0,1,1022.5,1022.5,SEK,10.55,10787.38,Apple Store,EMI / Installment,Government,45–54,iOS 16,3.8,Kept
APPL-00009379,2024-05-12,2024,Q2,May,Sweden,Europe,Jönköping,iPhone 13 Pro Max,iPhone,256 GB,White Titanium,1126.88,7,4,1048.0,4192.0,SEK,10.55,44225.6,Third-Party Retailer,Net Banking,Business,55+,iOS 15,3.3,Kept
APPL-00009380,2024-05-12,2024,Q2,May,Sweden,Europe,Jönköping,iPad Pro 12.9-inch (M2),iPad,512 GB,Gold,1018.44,3,1,987.89,987.89,SEK,10.55,10422.24,Apple Store,Gift Card,Government,55+,N/A,4.9,Kept
APPL-00009381,2024-07-29,2024,Q3,July,Sweden,Europe,Jönköping,MacBook Air 15-inch (M2),Mac,512 GB SSD,Space Gray,1313.06,0,2,1313.06,2626.12,SEK,10.55,27705.57,Authorized Reseller,EMI / Installment,Business,18–24,N/A,,Kept
APPL-00009382,2024-10-14,2024,Q4,October,Sweden,Europe,Jönköping,Mac Pro (M2 Ultra),Mac,2 TB SSD,Silver,6665.77,0,1,6665.77,6665.77,SEK,10.55,70323.87,Online (Apple.com),Gift Card,Individual,18–24,N/A,3.4,Kept
APPL-00009383,2024-11-23,2024,Q4,November,Sweden,Europe,Jönköping,iMac 24-inch (M3),Mac,2 TB SSD,Space Gray,1283.72,15,1,1091.16,1091.16,SEK,10.55,11511.74,Third-Party Retailer,Credit Card,Government,18–24,N/A,,Kept
APPL-00009384,2022-01-01,2022,Q1,January,Sweden,Europe,Linköping,iPhone 14 Plus,iPhone,256 GB,Starlight,902.65,7,1,839.46,839.46,SEK,10.55,8856.3,Carrier Store,Net Banking,Business,45–54,iOS 16,4.9,Kept
APPL-00009385,2022-07-28,2022,Q3,July,Sweden,Europe,Linköping,MacBook Air 15-inch (M2),Mac,1 TB SSD,Space Gray,1323.62,5,4,1257.44,5029.76,SEK,10.55,53063.97,Apple Store,Gift Card,Education,55+,N/A,4.6,Kept
APPL-00009386,2023-01-20,2023,Q1,January,Sweden,Europe,Linköping,Mac Pro (M2 Ultra),Mac,2 TB SSD,Midnight,6496.37,3,1,6301.48,6301.48,SEK,10.55,66480.61,Carrier Store,Net Banking,Education,18–24,N/A,3.5,Kept
APPL-00009387,2023-04-26,2023,Q2,April,Sweden,Europe,Linköping,AirPods (2nd Gen),AirPods,N/A,White,119.28,0,2,119.28,238.56,SEK,10.55,2516.81,Third-Party Retailer,Gift Card,Education,35–44,N/A,3.8,Kept
APPL-00009388,2023-06-25,2023,Q2,June,Sweden,Europe,Linköping,Mac mini (M2),Mac,2 TB SSD,Midnight,621.56,7,1,578.05,578.05,SEK,10.55,6098.43,Third-Party Retailer,Apple Pay,Education,45–54,N/A,3.7,Kept
APPL-00009389,2023-08-02,2023,Q3,August,Sweden,Europe,Linköping,AirPods (3rd Gen),AirPods,N/A,Starlight,157.42,0,1,157.42,157.42,SEK,10.55,1660.78,Authorized Reseller,Credit Card,Government,18–24,N/A,,Kept
APPL-00009390,2023-08-27,2023,Q3,August,Sweden,Europe,Linköping,AirPods Pro (2nd Gen),AirPods,N/A,White,250.81,0,2,250.81,501.62,SEK,10.55,5292.09,Authorized Reseller,Gift Card,Business,25–34,N/A,3.8,Kept
APPL-00009391,2023-11-06,2023,Q4,November,Sweden,Europe,Linköping,Mac mini (M2),Mac,256 GB SSD,Silver,554.24,0,3,554.24,1662.72,SEK,10.55,17541.7,Apple Store,Cash,Government,55+,N/A,4.5,Kept
APPL-00009392,2023-12-18,2023,Q4,December,Sweden,Europe,Linköping,iPhone 13,iPhone,256 GB,Starlight,657.93,2,6,644.77,3868.62,SEK,10.55,40813.94,Carrier Store,Gift Card,Individual,55+,iOS 16,3.5,Kept
APPL-00009393,2023-12-23,2023,Q4,December,Sweden,Europe,Linköping,iMac 24-inch (M3),Mac,2 TB SSD,Space Gray,1371.1,0,1,1371.1,1371.1,SEK,10.55,14465.1,Carrier Store,Gift Card,Government,35–44,N/A,,Kept
APPL-00009394,2024-01-22,2024,Q1,January,Sweden,Europe,Linköping,Apple Watch Series 8,Apple Watch,N/A,Titanium,287.53,3,1,278.9,278.9,SEK,10.55,2942.39,Online (Apple.com),Debit Card,Education,45–54,N/A,4.6,Kept
